id,reference,exposition,target_type,group_type,NMDS1,NMDS2,mean1,mean2
L6_05_2021,2021,south,dry_grassland,2021,-0.10588286911120819,0.5764449141668346,-0.02236579753931777,0.1905167811556726
L6_05_seeded,seeded,south,dry_grassland,seeded,1.169920107981433,0.17731539683407221,0.5377147617840167,-0.09756544043457768
L6_06_2018,2018,south,dry_grassland,2018,-0.9800009260375893,-0.10783634047475138,-0.11340211503171282,-0.11907083492843955
L6_06_2019,2019,south,dry_grassland,2019,-0.44015588765499514,0.41971046405837187,-0.5579864812065191,-0.11310545854624686
L6_06_2020,2020,south,dry_grassland,2020,-0.3493650715445632,0.45145678333636996,-0.11173635142972259,0.11953103169259205
L6_06_2021,2021,south,dry_grassland,2021,-0.2061828470848408,0.6708793540726721,-0.02236579753931777,0.1905167811556726
L6_06_seeded,seeded,south,dry_grassland,seeded,0.9378734995219857,0.20151869203571252,0.5377147617840167,-0.09756544043457768
L6_07_2018,2018,south,hay_meadow,2018,-0.9182799470291174,-0.17336900295646557,-0.11340211503171282,-0.11907083492843955
L6_07_2019,2019,south,hay_meadow,2019,-0.2929400539665034,0.42957963142061834,-0.5579864812065191,-0.11310545854624686
L6_07_2020,2020,south,hay_meadow,2020,-0.33190114769962586,0.2961166556477324,-0.11173635142972259,0.11953103169259205
L6_07_2021,2021,south,hay_meadow,2021,-0.33855406602860577,0.5367113472139794,-0.02236579753931777,0.1905167811556726
L6_07_seeded,seeded,south,hay_meadow,seeded,0.7972776442495113,-0.7382279145634497,0.5377147617840167,-0.09756544043457768
L6_08_2018,2018,south,hay_meadow,2018,-1.0933398386613247,-0.2012374262472716,-0.11340211503171282,-0.11907083492843955
L6_08_2019,2019,south,hay_meadow,2019,-0.40618673297839353,0.5204875096921989,-0.5579864812065191,-0.11310545854624686
L6_08_2020,2020,south,hay_meadow,2020,-0.152636690116923,0.4285955629343792,-0.11173635142972259,0.11953103169259205
L6_08_2021,2021,south,hay_meadow,2021,-0.1227738374227314,0.5518916380456422,-0.02236579753931777,0.1905167811556726
L6_08_seeded,seeded,south,hay_meadow,seeded,0.6558585005950525,-0.5140810048187978,0.5377147617840167,-0.09756544043457768
L6_09_2018,2018,south,hay_meadow,2018,-1.2702085688715354,-0.24864111274220696,-0.11340211503171282,-0.11907083492843955
L6_09_2019,2019,south,hay_meadow,2019,-0.3863809443174936,0.40020771499880753,-0.5579864812065191,-0.11310545854624686
L6_09_2020,2020,south,hay_meadow,2020,-0.2419911077613696,0.5742518611341687,-0.11173635142972259,0.11953103169259205
L6_09_2021,2021,south,hay_meadow,2021,-0.2570366779877367,0.5282238901936713,-0.02236579753931777,0.1905167811556726
L6_09_seeded,seeded,south,hay_meadow,seeded,0.763772689756305,-0.5352342424564605,0.5377147617840167,-0.09756544043457768
L6_10_2018,2018,south,dry_grassland,2018,-1.3188424581560367,-0.3121905771540926,-0.11340211503171282,-0.11907083492843955
L6_10_2019,2019,south,dry_grassland,2019,-0.10737928521519768,0.7141244778618732,-0.5579864812065191,-0.11310545854624686
L6_10_2020,2020,south,dry_grassland,2020,-0.073640638294538735,0.8040683705443948,-0.11173635142972259,0.11953103169259205
L6_10_2021,2021,south,dry_grassland,2021,0.03568299421140885,0.6754875815104394,-0.02236579753931777,0.1905167811556726
L6_10_seeded,seeded,south,dry_grassland,seeded,0.8313679252025264,0.6710449649673473,0.5377147617840167,-0.09756544043457768
L6_11_2018,2018,south,hay_meadow,2018,-1.1882432307435797,-0.1013300170332841,-0.11340211503171282,-0.11907083492843955
L6_11_2019,2019,south,hay_meadow,2019,-0.40370405664401304,0.5748138347965898,-0.5579864812065191,-0.11310545854624686
L6_11_2020,2020,south,hay_meadow,2020,-0.2498686499346723,0.3260589770584173,-0.11173635142972259,0.11953103169259205
L6_11_2021,2021,south,hay_meadow,2021,-0.15015841042544104,0.5164410762058951,-0.02236579753931777,0.1905167811556726
L6_11_seeded,seeded,south,hay_meadow,seeded,0.6820634236282349,-0.7323931773755485,0.5377147617840167,-0.09756544043457768
L6_12_2018,2018,south,dry_grassland,2018,-0.9658231747415009,-0.4862539897698781,-0.11340211503171282,-0.11907083492843955
L6_12_2019,2019,south,dry_grassland,2019,-0.09465064897296181,0.624690058502456,-0.5579864812065191,-0.11310545854624686
L6_12_2020,2020,south,dry_grassland,2020,-0.19641748991325433,0.44096870706010655,-0.11173635142972259,0.11953103169259205
L6_12_2021,2021,south,dry_grassland,2021,-0.0011582008656240547,0.7595346809895022,-0.02236579753931777,0.1905167811556726
L6_12_seeded,seeded,south,dry_grassland,seeded,0.9478369764568826,0.22352535789843989,0.5377147617840167,-0.09756544043457768
L6_13_2018,2018,south,dry_grassland,2018,-1.0867286308945647,-0.3621921291124769,-0.11340211503171282,-0.11907083492843955
L6_13_2019,2019,south,dry_grassland,2019,-0.4949367082112335,0.22586568643384317,-0.5579864812065191,-0.11310545854624686
L6_13_2020,2020,south,dry_grassland,2020,-0.46835586644330324,0.5752609682015632,-0.11173635142972259,0.11953103169259205
L6_13_2021,2021,south,dry_grassland,2021,-0.2648031571225104,0.6980043542112234,-0.02236579753931777,0.1905167811556726
L6_13_seeded,seeded,south,dry_grassland,seeded,1.0894895416090737,0.3309380834516955,0.5377147617840167,-0.09756544043457768
L6_14_2018,2018,south,hay_meadow,2018,-0.7537848162801453,-0.5701139320603887,-0.11340211503171282,-0.11907083492843955
L6_14_2019,2019,south,hay_meadow,2019,-0.5664521604845053,0.4182704109902559,-0.5579864812065191,-0.11310545854624686
L6_14_2020,2020,south,hay_meadow,2020,-0.23252930776084166,0.6379442695110403,-0.11173635142972259,0.11953103169259205
L6_14_2021,2021,south,hay_meadow,2021,-0.026146049760036053,0.4558669068000632,-0.02236579753931777,0.1905167811556726
L6_14_seeded,seeded,south,hay_meadow,seeded,0.6008371781229187,-0.6813561371388319,0.5377147617840167,-0.09756544043457768
L6_15_2018,2018,south,hay_meadow,2018,-1.0066014940030308,-0.9018940068235765,-0.11340211503171282,-0.11907083492843955
L6_15_2019,2019,south,hay_meadow,2019,-0.6864488513302355,0.594589708026901,-0.5579864812065191,-0.11310545854624686
L6_15_2020,2020,south,hay_meadow,2020,-0.0726589680822734,0.5049445323993568,-0.11173635142972259,0.11953103169259205
L6_15_2021,2021,south,hay_meadow,2021,-0.14536356963066108,0.7033558186807674,-0.02236579753931777,0.1905167811556726
L6_15_seeded,seeded,south,hay_meadow,seeded,0.7274952568010737,-0.4716758694016973,0.5377147617840167,-0.09756544043457768
L6_16_2018,2018,south,dry_grassland,2018,-0.6899808295904253,-0.2937002294651095,-0.11340211503171282,-0.11907083492843955
L6_16_2019,2019,south,dry_grassland,2019,-0.4112621704237296,0.15455246978244228,-0.5579864812065191,-0.11310545854624686
L6_16_2020,2020,south,dry_grassland,2020,-0.24487964840896537,0.3215784145957966,-0.11173635142972259,0.11953103169259205
L6_16_2021,2021,south,dry_grassland,2021,-0.10113671289564836,0.6499688038336339,-0.02236579753931777,0.1905167811556726
L6_16_seeded,seeded,south,dry_grassland,seeded,0.8814095298270163,0.33449608925501767,0.5377147617840167,-0.09756544043457768
L6_17_2018,2018,south,hay_meadow,2018,-1.0752434119327232,-0.5184664156214663,-0.11340211503171282,-0.11907083492843955
L6_17_2019,2019,south,hay_meadow,2019,-0.3588764494248085,0.2990341291526406,-0.5579864812065191,-0.11310545854624686
L6_17_2020,2020,south,hay_meadow,2020,-0.18567736815651822,0.23581508230968032,-0.11173635142972259,0.11953103169259205
L6_17_2021,2021,south,hay_meadow,2021,-0.3668980533980127,0.37192326444405627,-0.02236579753931777,0.1905167811556726
L6_17_seeded,seeded,south,hay_meadow,seeded,0.6977847252186352,-0.6263392189777911,0.5377147617840167,-0.09756544043457768
L6_18_2018,2018,south,dry_grassland,2018,-0.685827950911024,-0.2569500179414515,-0.11340211503171282,-0.11907083492843955
L6_18_2019,2019,south,dry_grassland,2019,-0.42292861496683537,0.27805773988143584,-0.5579864812065191,-0.11310545854624686
L6_18_2020,2020,south,dry_grassland,2020,-0.4011321954807842,0.3328081425803068,-0.11173635142972259,0.11953103169259205
L6_18_2021,2021,south,dry_grassland,2021,-0.3618050404669659,0.5183864099518503,-0.02236579753931777,0.1905167811556726
L6_18_seeded,seeded,south,dry_grassland,seeded,0.9940636990939464,0.5702227889905797,0.5377147617840167,-0.09756544043457768
L6_19_2018,2018,south,hay_meadow,2018,-1.035089785044214,-0.4691220280885484,-0.11340211503171282,-0.11907083492843955
L6_19_2019,2019,south,hay_meadow,2019,-0.6685745690190645,0.20658159593640615,-0.5579864812065191,-0.11310545854624686
L6_19_2020,2020,south,hay_meadow,2020,-0.3282345273839166,0.37564233464935953,-0.11173635142972259,0.11953103169259205
L6_19_2021,2021,south,hay_meadow,2021,-0.260870856345382,0.8025335848968097,-0.02236579753931777,0.1905167811556726
L6_19_seeded,seeded,south,hay_meadow,seeded,0.6845013891710815,-0.5999440657401373,0.5377147617840167,-0.09756544043457768
L6_20_2018,2018,south,dry_grassland,2018,-1.0039712025561585,-0.323190649138141,-0.11340211503171282,-0.11907083492843955
L6_20_2019,2019,south,dry_grassland,2019,-0.2740949321044712,0.5961132615481042,-0.5579864812065191,-0.11310545854624686
L6_20_2020,2020,south,dry_grassland,2020,-0.2332913684956448,0.5039606592567493,-0.11173635142972259,0.11953103169259205
L6_20_2021,2021,south,dry_grassland,2021,-0.2714659578690746,0.71175762285063,-0.02236579753931777,0.1905167811556726
L6_20_seeded,seeded,south,dry_grassland,seeded,1.075899506617726,0.4972610978132164,0.5377147617840167,-0.09756544043457768
L6_21_2018,2018,south,dry_grassland,2018,-1.2277167043008317,-0.2293952273814475,-0.11340211503171282,-0.11907083492843955
L6_21_2019,2019,south,dry_grassland,2019,-0.36403403471548323,0.26045391391985445,-0.5579864812065191,-0.11310545854624686
L6_21_2020,2020,south,dry_grassland,2020,-0.2161822410850888,0.5250174680810168,-0.11173635142972259,0.11953103169259205
L6_21_2021,2021,south,dry_grassland,2021,-0.23003456134695047,0.5210781713349787,-0.02236579753931777,0.1905167811556726
L6_21_seeded,seeded,south,dry_grassland,seeded,1.129449212783196,0.6259207286349497,0.5377147617840167,-0.09756544043457768
L6_22_2018,2018,south,hay_meadow,2018,-1.1894370988745484,-0.24976393388252854,-0.11340211503171282,-0.11907083492843955
L6_22_2019,2019,south,hay_meadow,2019,-0.647142544769792,0.24522297874942042,-0.5579864812065191,-0.11310545854624686
L6_22_2020,2020,south,hay_meadow,2020,-0.19641721512959895,0.15247685057729868,-0.11173635142972259,0.11953103169259205
L6_22_2021,2021,south,hay_meadow,2021,-0.1063079683220557,0.5700095635206195,-0.02236579753931777,0.1905167811556726
L6_22_seeded,seeded,south,hay_meadow,seeded,0.8656672434616268,-0.5669892506741873,0.5377147617840167,-0.09756544043457768
L6_23_2018,2018,south,dry_grassland,2018,-1.1850066624582847,-0.17807357480656172,-0.11340211503171282,-0.11907083492843955
L6_23_2019,2019,south,dry_grassland,2019,-0.41904758087307853,0.38713255409210623,-0.5579864812065191,-0.11310545854624686
L6_23_2020,2020,south,dry_grassland,2020,-0.21431024750272695,0.36800328958998096,-0.11173635142972259,0.11953103169259205
L6_23_2021,2021,south,dry_grassland,2021,-0.3140031031515149,0.5525304259787476,-0.02236579753931777,0.1905167811556726
L6_23_seeded,seeded,south,dry_grassland,seeded,0.8148455205678737,0.4196778873676037,0.5377147617840167,-0.09756544043457768
L6_24_2018,2018,south,hay_meadow,2018,-0.9183864541543453,-0.16075968623514691,-0.11340211503171282,-0.11907083492843955
L6_24_2019,2019,south,hay_meadow,2019,-0.6592445817885629,0.27083491987227787,-0.5579864812065191,-0.11310545854624686
L6_24_2020,2020,south,hay_meadow,2020,-0.4228222614977703,0.4376464046506813,-0.11173635142972259,0.11953103169259205
L6_24_2021,2021,south,hay_meadow,2021,-0.34964720537667615,0.4959112983644386,-0.02236579753931777,0.1905167811556726
L6_24_seeded,seeded,south,hay_meadow,seeded,0.8118517393553959,-0.48043973171629306,0.5377147617840167,-0.09756544043457768
W1_01_2018,2018,north,dry_grassland,2018,0.7230754759822617,1.3002851430595446,-0.11340211503171282,-0.11907083492843955
W1_01_2019,2019,north,dry_grassland,2019,0.7045653976308348,0.7634965520100337,-0.5579864812065191,-0.11310545854624686
W1_01_2020,2020,north,dry_grassland,2020,0.7287080372417826,0.8899984519047688,-0.11173635142972259,0.11953103169259205
W1_01_2021,2021,north,dry_grassland,2021,0.9230860001129726,-0.1819471758810292,-0.02236579753931777,0.1905167811556726
W1_01_seeded,seeded,north,dry_grassland,seeded,0.8057227151329535,1.1277736612764468,0.5377147617840167,-0.09756544043457768
W1_02_2018,2018,north,dry_grassland,2018,0.7236492260150069,1.2189468492315163,-0.11340211503171282,-0.11907083492843955
W1_02_2019,2019,north,dry_grassland,2019,-0.8495417222930335,-0.25043784753888604,-0.5579864812065191,-0.11310545854624686
W1_02_2020,2020,north,dry_grassland,2020,-0.16282426930795724,-0.24711251793782085,-0.11173635142972259,0.11953103169259205
W1_02_2021,2021,north,dry_grassland,2021,0.08230842699453815,-0.07132927052003346,-0.02236579753931777,0.1905167811556726
W1_02_seeded,seeded,north,dry_grassland,seeded,0.07902677042174752,-0.2024020529019433,0.5377147617840167,-0.09756544043457768
W1_03_2018,2018,north,hay_meadow,2018,1.0553896438401562,0.42882660011077184,-0.11340211503171282,-0.11907083492843955
W1_03_2019,2019,north,hay_meadow,2019,-0.7766195149864216,-0.02659307088263832,-0.5579864812065191,-0.11310545854624686
W1_03_2020,2020,north,hay_meadow,2020,-0.004858476119551969,0.002038670736124208,-0.11173635142972259,0.11953103169259205
W1_03_2021,2021,north,hay_meadow,2021,0.07192782020286669,0.007929424050706608,-0.02236579753931777,0.1905167811556726
W1_03_seeded,seeded,north,hay_meadow,seeded,0.33741595183466105,0.10817050292312601,0.5377147617840167,-0.09756544043457768
W1_04_2018,2018,north,hay_meadow,2018,0.8356254121303641,0.5619182562286916,-0.11340211503171282,-0.11907083492843955
W1_04_2019,2019,north,hay_meadow,2019,-0.6141978109845512,-0.5758977084483102,-0.5579864812065191,-0.11310545854624686
W1_04_2020,2020,north,hay_meadow,2020,-0.015325498714303287,-0.5327070602050507,-0.11173635142972259,0.11953103169259205
W1_04_2021,2021,north,hay_meadow,2021,0.0977598643818411,-0.4864004126828487,-0.02236579753931777,0.1905167811556726
W1_04_seeded,seeded,north,hay_meadow,seeded,0.27198173768632206,-0.26467222023746706,0.5377147617840167,-0.09756544043457768
W1_05_2018,2018,north,hay_meadow,2018,0.7940336551365562,-0.4734261179924058,-0.11340211503171282,-0.11907083492843955
W1_05_2019,2019,north,hay_meadow,2019,-0.7349008266711803,-0.37537531930569223,-0.5579864812065191,-0.11310545854624686
W1_05_2020,2020,north,hay_meadow,2020,0.15954856045388016,-0.20116340177554143,-0.11173635142972259,0.11953103169259205
W1_05_2021,2021,north,hay_meadow,2021,0.26400801339334307,-0.24175123196729587,-0.02236579753931777,0.1905167811556726
W1_05_seeded,seeded,north,hay_meadow,seeded,0.11515505663259407,-0.4067832964726756,0.5377147617840167,-0.09756544043457768
W1_06_2018,2018,north,dry_grassland,2018,0.8105974780823019,-0.5445530840295482,-0.11340211503171282,-0.11907083492843955
W1_06_2019,2019,north,dry_grassland,2019,-0.47476431974799366,-0.5059351174406344,-0.5579864812065191,-0.11310545854624686
W1_06_2020,2020,north,dry_grassland,2020,-0.01220984659717126,-0.29963482131514035,-0.11173635142972259,0.11953103169259205
W1_06_2021,2021,north,dry_grassland,2021,0.08925200758363826,-0.20142682015880503,-0.02236579753931777,0.1905167811556726
W1_06_seeded,seeded,north,dry_grassland,seeded,0.29275874738741275,-0.34953681115282675,0.5377147617840167,-0.09756544043457768
W1_07_2018,2018,north,hay_meadow,2018,0.7665880531404204,-0.4914757825767914,-0.11340211503171282,-0.11907083492843955
W1_07_2019,2019,north,hay_meadow,2019,-0.5750768393761106,-0.15200007372300411,-0.5579864812065191,-0.11310545854624686
W1_07_2020,2020,north,hay_meadow,2020,-0.16718203731687134,-0.17123954602149538,-0.11173635142972259,0.11953103169259205
W1_07_2021,2021,north,hay_meadow,2021,0.06897742943253607,-0.08143293216212838,-0.02236579753931777,0.1905167811556726
W1_07_seeded,seeded,north,hay_meadow,seeded,0.15367178624106612,-0.24035808219705868,0.5377147617840167,-0.09756544043457768
W1_08_2018,2018,north,dry_grassland,2018,0.8726668803865819,0.4367365704149285,-0.11340211503171282,-0.11907083492843955
W1_08_2019,2019,north,dry_grassland,2019,-0.534302482906801,-0.6777346715775372,-0.5579864812065191,-0.11310545854624686
W1_08_2020,2020,north,dry_grassland,2020,-0.10056659411688032,-0.21473471497982594,-0.11173635142972259,0.11953103169259205
W1_08_2021,2021,north,dry_grassland,2021,0.10982022164288283,-0.31236559087076465,-0.02236579753931777,0.1905167811556726
W1_08_seeded,seeded,north,dry_grassland,seeded,0.15810931689196805,-0.4456372047798653,0.5377147617840167,-0.09756544043457768
W1_09_2018,2018,north,dry_grassland,2018,0.73080874326973,-0.6080573885056978,-0.11340211503171282,-0.11907083492843955
W1_09_2019,2019,north,dry_grassland,2019,-0.705861799511874,-0.48578265892305905,-0.5579864812065191,-0.11310545854624686
W1_09_2020,2020,north,dry_grassland,2020,-0.0166549334943491,-0.42098019432737105,-0.11173635142972259,0.11953103169259205
W1_09_2021,2021,north,dry_grassland,2021,0.30037467829226977,-0.0879608877934274,-0.02236579753931777,0.1905167811556726
W1_09_seeded,seeded,north,dry_grassland,seeded,0.33759218286264653,-0.09683739593908222,0.5377147617840167,-0.09756544043457768
W1_10_2018,2018,north,hay_meadow,2018,1.1967398882588887,0.13779189492944763,-0.11340211503171282,-0.11907083492843955
W1_10_2019,2019,north,hay_meadow,2019,-0.5793232523601975,-0.4017556261659549,-0.5579864812065191,-0.11310545854624686
W1_10_2020,2020,north,hay_meadow,2020,-0.0707830381129736,-0.017732790463685078,-0.11173635142972259,0.11953103169259205
W1_10_2021,2021,north,hay_meadow,2021,0.14450933916402547,0.09177623679040804,-0.02236579753931777,0.1905167811556726
W1_10_seeded,seeded,north,hay_meadow,seeded,0.3329890683269182,-0.03987894438414125,0.5377147617840167,-0.09756544043457768
