id,plot,site,esy,reference,exposition,sand_ratio,substrate_depth,target_type,seed_density,survey_year,longitude,latitude,elevation,plot_size,botanist,givd_id,source,NMDS1,NMDS2,mean_reference,sd_reference,recovery_completeness
L2_04_2020,L2_04,2,V37,2020,south,0,15,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.13705018214547407,0.3824669654736199,0.512,0.337,-0.649
L2_04_2021,L2_04,2,V,2021,south,0,15,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.11339611093577603,0.5719122400278971,0.512,0.337,-0.625
L2_04_seeded,L2_04,2,R1A,seeded,south,0,15,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.982295535207039,0.5400200851526678,0.512,0.337,0.47
L2_05_2018,L2_05,2,V37,2018,south,25,15,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.9415336688744692,0.07108111404986836,0.478,0.186,-1.42
L2_05_2019,L2_05,2,V37,2019,south,25,15,hay_meadow,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.29445706677183187,0.08327392199152893,0.478,0.186,-0.772
L2_05_2020,L2_05,2,V,2020,south,25,15,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.16262702088980727,0.21825543987075036,0.478,0.186,-0.641
L2_05_2021,L2_05,2,R,2021,south,25,15,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.26455853699819193,0.33319707392078457,0.478,0.186,-0.743
L2_05_seeded,L2_05,2,R22,seeded,south,25,15,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.870873263016895,-0.46962041430073403,0.478,0.186,0.393
L2_06_2018,L2_06,2,V37,2018,south,25,15,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0231823321235523,0.02142844715867534,0.512,0.337,-1.535
L2_06_2019,L2_06,2,V37,2019,south,25,15,dry_grassland,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.27240447603528356,0.09111042207320606,0.512,0.337,-0.784
L2_06_2020,L2_06,2,V37,2020,south,25,15,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,0.020398003997387493,0.44224063407991876,0.512,0.337,-0.492
L2_06_2021,L2_06,2,V37,2021,south,25,15,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.12390109674572572,0.5711151041765137,0.512,0.337,-0.388
L2_06_seeded,L2_06,2,R1A,seeded,south,25,15,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7814285235615278,0.6058024577780108,0.512,0.337,0.269
L2_07_2018,L2_07,2,V,2018,south,25,15,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.8303306879988916,0.038745259130585324,0.512,0.337,-1.342
L2_07_2019,L2_07,2,V38,2019,south,25,15,dry_grassland,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.6353925432215054,0.33251026035859466,0.512,0.337,-1.147
L2_07_2020,L2_07,2,V38,2020,south,25,15,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.27683826950029666,0.576006745283928,0.512,0.337,-0.789
L2_07_2021,L2_07,2,V37,2021,south,25,15,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.31445252294358306,0.4775441656517033,0.512,0.337,-0.826
L2_07_seeded,L2_07,2,R1A,seeded,south,25,15,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,1.1216028397115971,0.28457509306642353,0.512,0.337,0.61
L2_08_2018,L2_08,2,V37,2018,south,25,15,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.1356496435396886,-0.34869554880366244,0.478,0.186,-1.614
L2_08_2019,L2_08,2,V37,2019,south,25,15,hay_meadow,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.4685178706065346,0.06622355872077502,0.478,0.186,-0.947
L2_08_2020,L2_08,2,V15,2020,south,25,15,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2896242635770823,0.30692803229356586,0.478,0.186,-0.768
L2_08_2021,L2_08,2,V38,2021,south,25,15,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.1628418280002705,0.49720963716883787,0.478,0.186,-0.641
L2_08_seeded,L2_08,2,R22,seeded,south,25,15,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.779954883137047,-0.600798173302982,0.478,0.186,0.302
L2_09_2018,L2_09,2,V37,2018,south,50,15,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0442090033795142,-0.27717563401379897,0.512,0.337,-1.556
L2_09_2019,L2_09,2,V37,2019,south,50,15,dry_grassland,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.42978620507984355,0.13196026875905892,0.512,0.337,-0.942
L2_09_2020,L2_09,2,V38,2020,south,50,15,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.17250519898811945,0.29162603878624954,0.512,0.337,-0.685
L2_09_2021,L2_09,2,V38,2021,south,50,15,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.05919401041203157,0.38342013230650235,0.512,0.337,-0.571
L2_09_seeded,L2_09,2,R1A,seeded,south,50,15,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.1228725893204679,0.33410755813222526,0.512,0.337,0.611
L2_10_2018,L2_10,2,V37,2018,south,50,15,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.1625949066628054,-0.4666742264990978,0.512,0.337,-1.675
L2_10_2019,L2_10,2,V37,2019,south,50,15,dry_grassland,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.5817130814869097,0.23450550127980377,0.512,0.337,-1.094
L2_10_2020,L2_10,2,V,2020,south,50,15,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.12180933958317212,0.36358810607330905,0.512,0.337,-0.634
L2_10_2021,L2_10,2,V38,2021,south,50,15,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.17560820227488533,0.525706097858609,0.512,0.337,-0.688
L2_10_seeded,L2_10,2,R,seeded,south,50,15,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,1.0912022934425374,0.09928986329353416,0.512,0.337,0.579
L2_11_2018,L2_11,2,V37,2018,south,50,15,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.9751454235638114,-0.1862088587458685,0.478,0.186,-1.453
L2_11_2019,L2_11,2,V37,2019,south,50,15,hay_meadow,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.5280762709176618,0.11307283579395483,0.478,0.186,-1.006
L2_11_2020,L2_11,2,V,2020,south,50,15,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2776733313118474,0.17167587883387395,0.478,0.186,-0.756
L2_11_2021,L2_11,2,R1A,2021,south,50,15,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.2554792033264002,0.44589218802704617,0.478,0.186,-0.733
L2_11_seeded,L2_11,2,R22,seeded,south,50,15,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7872083954598336,-0.5098969848081406,0.478,0.186,0.309
L2_12_2018,L2_12,2,V37,2018,south,50,15,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.1097083084984811,-0.03839695609906038,0.478,0.186,-1.588
L2_12_2019,L2_12,2,V,2019,south,50,15,hay_meadow,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.5256388918946956,0.20962051293736314,0.478,0.186,-1.004
L2_12_2020,L2_12,2,V,2020,south,50,15,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.37413798495526174,0.3733091469350133,0.478,0.186,-0.852
L2_12_2021,L2_12,2,V15,2021,south,50,15,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.3538729653045597,0.585884471619999,0.478,0.186,-0.832
L2_12_seeded,L2_12,2,R22,seeded,south,50,15,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.6519260051604361,-0.6719890588196282,0.478,0.186,0.174
L2_13_2018,L2_13,2,V37,2018,south,0,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0452094938539402,-0.08165621671906016,0.478,0.186,-1.523
L2_13_2019,L2_13,2,V37,2019,south,0,30,hay_meadow,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.5225956759516639,0.22558676063057542,0.478,0.186,-1.001
L2_13_2020,L2_13,2,V38,2020,south,0,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2870885736189758,0.3796113184991872,0.478,0.186,-0.765
L2_13_2021,L2_13,2,V38,2021,south,0,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.16994349044282633,0.3331884547448694,0.478,0.186,-0.648
L2_13_seeded,L2_13,2,R22,seeded,south,0,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7550434109993958,-0.791671898505224,0.478,0.186,0.277
L2_14_2018,L2_14,2,V37,2018,south,0,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.1338432341887865,0.12804748771739305,0.512,0.337,-1.646
L2_14_2019,L2_14,2,V38,2019,south,0,30,dry_grassland,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.3850011453360663,0.0991543016270545,0.512,0.337,-0.897
L2_14_2020,L2_14,2,V38,2020,south,0,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.013459608327463825,0.38527919792900495,0.512,0.337,-0.525
L2_14_2021,L2_14,2,V38,2021,south,0,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.13093502232703755,0.45964336414401075,0.512,0.337,-0.643
L2_14_seeded,L2_14,2,R,seeded,south,0,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8932700319173961,0.3757455125628834,0.512,0.337,0.381
L2_15_2018,L2_15,2,V37,2018,south,0,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.1574781227505622,0.14953991490669802,0.512,0.337,-1.669
L2_15_2019,L2_15,2,V37,2019,south,0,30,dry_grassland,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.3350114124952706,0.17692554147034475,0.512,0.337,-0.847
L2_15_2020,L2_15,2,V15,2020,south,0,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.18346039086498112,0.26375765446740407,0.512,0.337,-0.695
L2_15_2021,L2_15,2,V38,2021,south,0,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.36700952696456735,0.31882318332022347,0.512,0.337,-0.879
L2_15_seeded,L2_15,2,R1A,seeded,south,0,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.756519319456062,0.5995964388448948,0.512,0.337,0.245
L2_16_2018,L2_16,2,V37,2018,south,0,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.3781410232566838,-0.2073738117812542,0.478,0.186,-1.856
L2_16_2019,L2_16,2,V38,2019,south,0,30,hay_meadow,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.31350220574029447,0.22856925667053174,0.478,0.186,-0.792
L2_16_2020,L2_16,2,V38,2020,south,0,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.3407116317120729,0.4841324722817213,0.478,0.186,-0.819
L2_16_2021,L2_16,2,V,2021,south,0,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.15960473120164598,0.3248080159503711,0.478,0.186,-0.638
L2_16_seeded,L2_16,2,R22,seeded,south,0,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.8227801348786656,-0.38871736209781677,0.478,0.186,0.345
L2_17_2018,L2_17,2,V37,2018,south,25,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0729848253851533,-0.10602670421896944,0.512,0.337,-1.585
L2_17_2019,L2_17,2,V38,2019,south,25,30,dry_grassland,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.5769037905986509,0.226431804427754,0.512,0.337,-1.089
L2_17_2020,L2_17,2,V38,2020,south,25,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.43708624052481593,0.484268820695994,0.512,0.337,-0.949
L2_17_2021,L2_17,2,V38,2021,south,25,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.3270296157782057,0.42403227574472074,0.512,0.337,-0.839
L2_17_seeded,L2_17,2,R1A,seeded,south,25,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9483809316584603,0.3872122732437591,0.512,0.337,0.436
L2_18_2018,L2_18,2,V37,2018,south,25,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.9440369321048506,-0.03267212203747781,0.478,0.186,-1.422
L2_18_2019,L2_18,2,V38,2019,south,25,30,hay_meadow,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.4255554310202746,0.17781856352788505,0.478,0.186,-0.904
L2_18_2020,L2_18,2,V38,2020,south,25,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2421342762390564,0.19640857208040052,0.478,0.186,-0.72
L2_18_2021,L2_18,2,V38,2021,south,25,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.2588933419601823,0.2623153042943244,0.478,0.186,-0.737
L2_18_seeded,L2_18,2,R22,seeded,south,25,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7054443490240263,-0.6589956395784241,0.478,0.186,0.227
L2_19_2018,L2_19,2,V37,2018,south,25,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.8595143195131814,-0.1707939701385062,0.512,0.337,-1.372
L2_19_2019,L2_19,2,V38,2019,south,25,30,dry_grassland,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.48882828344891976,0.3476754233242812,0.512,0.337,-1.001
L2_19_2020,L2_19,2,V15,2020,south,25,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.36870110918544846,0.3789261603339392,0.512,0.337,-0.881
L2_19_2021,L2_19,2,V38,2021,south,25,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.3606533238342561,0.5778722169909544,0.512,0.337,-0.873
L2_19_seeded,L2_19,2,R1A,seeded,south,25,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9847468705429051,0.3579079472828909,0.512,0.337,0.473
L2_20_2018,L2_20,2,V37,2018,south,25,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.209246346490111,0.013700038536642187,0.478,0.186,-1.687
L2_20_2019,L2_20,2,V38,2019,south,25,30,hay_meadow,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.3756086783593529,0.2545630681491174,0.478,0.186,-0.854
L2_20_2020,L2_20,2,V38,2020,south,25,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.15159342959293529,0.2544835507560162,0.478,0.186,-0.63
L2_20_2021,L2_20,2,R,2021,south,25,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.04047848350672285,0.27808953587133184,0.478,0.186,-0.518
L2_20_seeded,L2_20,2,R22,seeded,south,25,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.6462282134261081,-0.7977650810990008,0.478,0.186,0.168
L2_21_2018,L2_21,2,V37,2018,south,50,30,hay_meadow,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0986077196666244,0.09087349596016926,0.478,0.186,-1.577
L2_21_2019,L2_21,2,V38,2019,south,50,30,hay_meadow,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.4032773096007285,0.3281942518230787,0.478,0.186,-0.881
L2_21_2020,L2_21,2,V38,2020,south,50,30,hay_meadow,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.22636552879964783,0.40803167366310233,0.478,0.186,-0.704
L2_21_2021,L2_21,2,V38,2021,south,50,30,hay_meadow,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.19352680649793685,0.5137356309877208,0.478,0.186,-0.672
L2_21_seeded,L2_21,2,R22,seeded,south,50,30,hay_meadow,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.6973172292983137,-0.7090039796401002,0.478,0.186,0.219
L2_22_2018,L2_22,2,V37,2018,south,50,30,hay_meadow,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.256643638464023,-0.021987559334601742,0.478,0.186,-1.735
L2_22_2019,L2_22,2,V15,2019,south,50,30,hay_meadow,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.4476607323724013,0.38383934851319185,0.478,0.186,-0.926
L2_22_2020,L2_22,2,R1A,2020,south,50,30,hay_meadow,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.334640762234807,0.4148346488157486,0.478,0.186,-0.813
L2_22_2021,L2_22,2,R1A,2021,south,50,30,hay_meadow,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,0.022855296622904853,0.5712798132580211,0.478,0.186,-0.455
L2_22_seeded,L2_22,2,R22,seeded,south,50,30,hay_meadow,8,seeded,1288117,4883853,314,6,NA,NA,experiment,0.7558531488250292,-0.6427122094028803,0.478,0.186,0.278
L2_23_2018,L2_23,2,V37,2018,south,50,30,dry_grassland,4,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.2311888465123806,-0.052919954692074285,0.512,0.337,-1.743
L2_23_2019,L2_23,2,V15,2019,south,50,30,dry_grassland,4,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.561050217423058,0.4423998904804544,0.512,0.337,-1.073
L2_23_2020,L2_23,2,V38,2020,south,50,30,dry_grassland,4,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2992987291475497,0.37913667330602635,0.512,0.337,-0.811
L2_23_2021,L2_23,2,V38,2021,south,50,30,dry_grassland,4,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.17032675771098815,0.5323585219304254,0.512,0.337,-0.682
L2_23_seeded,L2_23,2,R1A,seeded,south,50,30,dry_grassland,4,seeded,1288117,4883853,314,6,NA,NA,experiment,0.9526559044351698,0.6407112045290544,0.512,0.337,0.441
L2_24_2018,L2_24,2,V37,2018,south,50,30,dry_grassland,8,2018,1288117,4883853,314,6,Jakob Huber,NA,experiment,-1.0150372162283912,-0.13911992546505195,0.512,0.337,-1.527
L2_24_2019,L2_24,2,V38,2019,south,50,30,dry_grassland,8,2019,1288117,4883853,314,6,Linda Weggler,NA,experiment,-0.4942140842711935,0.34300799890085365,0.512,0.337,-1.006
L2_24_2020,L2_24,2,V38,2020,south,50,30,dry_grassland,8,2020,1288117,4883853,314,6,Jakob Huber,NA,experiment,-0.2233632048910972,0.39405978678828674,0.512,0.337,-0.735
L2_24_2021,L2_24,2,V38,2021,south,50,30,dry_grassland,8,2021,1288117,4883853,314,6,Markus Bauer,NA,experiment,-0.3543274184051805,0.5204900007297532,0.512,0.337,-0.866
L2_24_seeded,L2_24,2,R22,seeded,south,50,30,dry_grassland,8,seeded,1288117,4883853,314,6,NA,NA,experiment,1.0743505623962053,0.270941279480451,0.512,0.337,0.562
L3_01_2018,L3_01,3,V37,2018,south,0,15,hay_meadow,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-1.113422267394789,-0.29178703062512135,0.478,0.186,-1.591
L3_01_2019,L3_01,3,V37,2019,south,0,15,hay_meadow,4,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.648525853724406,0.1940209732622365,0.478,0.186,-1.127
L3_01_2020,L3_01,3,V37,2020,south,0,15,hay_meadow,4,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.39623244352165515,0.5316001538089907,0.478,0.186,-0.874
L3_01_2021,L3_01,3,V37,2021,south,0,15,hay_meadow,4,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.31672832975294957,0.5757430823874116,0.478,0.186,-0.795
L3_01_seeded,L3_01,3,R22,seeded,south,0,15,hay_meadow,4,seeded,1288363,4883887,314,6,NA,NA,experiment,0.6113870541494304,-0.6370035716903151,0.478,0.186,0.133
L3_02_2018,L3_02,3,V37,2018,south,0,15,dry_grassland,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.9456849523686878,-0.1130153854946374,0.512,0.337,-1.458
L3_02_2019,L3_02,3,V38,2019,south,0,15,dry_grassland,8,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.6282975855546034,0.34345261322077464,0.512,0.337,-1.14
L3_02_2020,L3_02,3,V38,2020,south,0,15,dry_grassland,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.3898794146610744,0.551175708650415,0.512,0.337,-0.902
L3_02_2021,L3_02,3,V38,2021,south,0,15,dry_grassland,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.372851255898691,0.48640209979768345,0.512,0.337,-0.885
L3_02_seeded,L3_02,3,R1A,seeded,south,0,15,dry_grassland,8,seeded,1288363,4883887,314,6,NA,NA,experiment,0.8172404641291126,0.5042772325592351,0.512,0.337,0.305
L3_03_2018,L3_03,3,V37,2018,south,0,15,hay_meadow,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-1.0786058114308226,-0.4628380516847548,0.478,0.186,-1.557
L3_03_2019,L3_03,3,V38,2019,south,0,15,hay_meadow,8,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.4469578906577616,0.21920534548964826,0.478,0.186,-0.925
L3_03_2020,L3_03,3,V38,2020,south,0,15,hay_meadow,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.22034329738888003,0.5502921519950112,0.478,0.186,-0.698
L3_03_2021,L3_03,3,V38,2021,south,0,15,hay_meadow,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.1632080363822797,0.6066472882685305,0.478,0.186,-0.641
L3_03_seeded,L3_03,3,R22,seeded,south,0,15,hay_meadow,8,seeded,1288363,4883887,314,6,NA,NA,experiment,0.667595176912667,-0.8086190081011762,0.478,0.186,0.19
L3_04_2018,L3_04,3,V37,2018,south,0,15,dry_grassland,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.8812880149366551,-0.1897989736478421,0.512,0.337,-1.393
L3_04_2019,L3_04,3,V38,2019,south,0,15,dry_grassland,4,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.5200843500915887,0.11926458439597074,0.512,0.337,-1.032
L3_04_2020,L3_04,3,V38,2020,south,0,15,dry_grassland,4,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.3226909172358401,0.3945687748464498,0.512,0.337,-0.835
L3_04_2021,L3_04,3,V38,2021,south,0,15,dry_grassland,4,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.2901436883741509,0.5043763687839559,0.512,0.337,-0.802
L3_04_seeded,L3_04,3,R1A,seeded,south,0,15,dry_grassland,4,seeded,1288363,4883887,314,6,NA,NA,experiment,0.9800956749689819,0.2288414305086667,0.512,0.337,0.468
L3_05_2018,L3_05,3,V15,2018,south,25,15,hay_meadow,8,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.8261862382062828,-0.18980863846658383,0.478,0.186,-1.304
L3_05_2019,L3_05,3,V38,2019,south,25,15,hay_meadow,8,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.4539980200918593,0.2313214385953301,0.478,0.186,-0.932
L3_05_2020,L3_05,3,V38,2020,south,25,15,hay_meadow,8,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.25770663312147535,0.43378308220158207,0.478,0.186,-0.736
L3_05_2021,L3_05,3,V15,2021,south,25,15,hay_meadow,8,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.055760859884844756,0.6555210775212796,0.478,0.186,-0.534
L3_05_seeded,L3_05,3,R22,seeded,south,25,15,hay_meadow,8,seeded,1288363,4883887,314,6,NA,NA,experiment,0.8274591176777045,-0.5927320767906137,0.478,0.186,0.349
L3_06_2018,L3_06,3,V37,2018,south,25,15,hay_meadow,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.965914794898813,-0.24277107636062334,0.478,0.186,-1.444
L3_06_2019,L3_06,3,V37,2019,south,25,15,hay_meadow,4,2019,1288363,4883887,314,6,Linda Weggler,NA,experiment,-0.45012108466956396,0.2963790423247373,0.478,0.186,-0.928
L3_06_2020,L3_06,3,V38,2020,south,25,15,hay_meadow,4,2020,1288363,4883887,314,6,Katharina Beck,NA,experiment,-0.3867423079855967,0.2840441012181623,0.478,0.186,-0.865
L3_06_2021,L3_06,3,R1A,2021,south,25,15,hay_meadow,4,2021,1288363,4883887,314,6,Markus Bauer,NA,experiment,-0.21185701493267073,0.4873352302172119,0.478,0.186,-0.69
L3_06_seeded,L3_06,3,R22,seeded,south,25,15,hay_meadow,4,seeded,1288363,4883887,314,6,NA,NA,experiment,0.6786156386222043,-0.6816442435810147,0.478,0.186,0.201
L3_07_2018,L3_07,3,V37,2018,south,25,15,dry_grassland,4,2018,1288363,4883887,314,6,Jakob Huber,NA,experiment,-0.9966702984021136,-0.7445214100061328,0.512,0.337,-1.509
