id,plot,site,longitude,latitude,elevation,plot_size,exposition,orientation,sand_ratio,substrate_depth,target_type,seed_density,survey_year,B,C,D,presabu,persistence
W4_01_2020,W4_01,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,8,2020,0.1765,0.3922,0.5686,presence,82.35
W4_01_2020,W4_01,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,8,2020,0.4084,0.4352,0.8436,abundance,59.160000000000004
W4_01_2021,W4_01,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,8,2021,0.22,0.42,0.64,presence,78
W4_01_2021,W4_01,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,8,2021,0.4553,0.3864,0.8417,abundance,54.47
W4_02_2018,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2018,0.6207,0.2414,0.8621,presence,37.93
W4_02_2018,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2018,0.6037,0.3841,0.9878,abundance,39.629999999999995
W4_02_2019,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2019,0.102,0.2857,0.3878,presence,89.8
W4_02_2019,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2019,0.4437,0.2776,0.7213,abundance,55.63
W4_02_2020,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2020,0.1698,0.4151,0.5849,presence,83.02000000000001
W4_02_2020,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2020,0.4168,0.4291,0.8459,abundance,58.31999999999999
W4_02_2021,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2021,0.3784,0.2973,0.6757,presence,62.16
W4_02_2021,W4_02,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,8,2021,0.5066,0.4137,0.9202,abundance,49.339999999999996
W4_03_2018,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2018,0.5455,0.3333,0.8788,presence,45.45
W4_03_2018,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2018,0.617,0.3709,0.9879,abundance,38.3
W4_03_2019,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2019,0.3111,0.4222,0.7333,presence,68.89
W4_03_2019,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2019,0.5099,0.401,0.9109,abundance,49.01
W4_03_2020,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2020,0.1667,0.3333,0.5,presence,83.33
W4_03_2020,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2020,0.3715,0.3426,0.7141,abundance,62.85000000000001
W4_03_2021,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2021,0.2264,0.4717,0.6981,presence,77.36000000000001
W4_03_2021,W4_03,4,1288474,4883906,314,4,north,water,0,15,dry_grassland,4,2021,0.4045,0.3385,0.743,abundance,59.54999999999999
W4_04_2018,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2018,0.4857,0.3429,0.8286,presence,51.43
W4_04_2018,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2018,0.6043,0.3773,0.9816,abundance,39.57000000000001
W4_04_2019,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2019,0.2391,0.3696,0.6087,presence,76.09
W4_04_2019,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2019,0.4236,0.3764,0.8,abundance,57.64
W4_04_2020,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2020,0.1765,0.3922,0.5686,presence,82.35
W4_04_2020,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2020,0.4025,0.395,0.7975,abundance,59.74999999999999
W4_04_2021,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2021,0.2889,0.4,0.6889,presence,71.11000000000001
W4_04_2021,W4_04,4,1288474,4883906,314,4,north,water,0,15,hay_meadow,4,2021,0.4856,0.4357,0.9213,abundance,51.44
W4_05_2018,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2018,0.4103,0.3846,0.7949,presence,58.97
W4_05_2018,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2018,0.6122,0.326,0.9383,abundance,38.78
W4_05_2019,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2019,0.1321,0.3774,0.5094,presence,86.79
W4_05_2019,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2019,0.4448,0.3519,0.7967,abundance,55.52
W4_05_2020,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2020,0.1633,0.3469,0.5102,presence,83.67
W4_05_2020,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2020,0.4291,0.3509,0.7801,abundance,57.089999999999996
W4_05_2021,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2021,0.1702,0.3191,0.4894,presence,82.98
W4_05_2021,W4_05,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,4,2021,0.383,0.3855,0.7686,abundance,61.7
W4_06_2018,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2018,0.3659,0.3902,0.7561,presence,63.41
W4_06_2018,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2018,0.6764,0.2479,0.9243,abundance,32.36
W4_06_2019,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2019,0.1071,0.3929,0.5,presence,89.29
W4_06_2019,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2019,0.4042,0.3598,0.764,abundance,59.58
W4_06_2020,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2020,0.1346,0.3654,0.5,presence,86.53999999999999
W4_06_2020,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2020,0.3635,0.3758,0.7393,abundance,63.650000000000006
W4_06_2021,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2021,0.1633,0.3469,0.5102,presence,83.67
W4_06_2021,W4_06,4,1288474,4883906,314,4,north,water,25,15,hay_meadow,8,2021,0.3985,0.3675,0.766,abundance,60.14999999999999
W4_07_2018,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2018,0.4444,0.3333,0.7778,presence,55.559999999999995
W4_07_2018,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2018,0.6693,0.2407,0.91,abundance,33.07
W4_07_2019,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2019,0.3256,0.3953,0.7209,presence,67.44
W4_07_2019,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2019,0.4526,0.4793,0.9319,abundance,54.74
W4_07_2020,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2020,0.1698,0.4151,0.5849,presence,83.02000000000001
W4_07_2020,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2020,0.3836,0.3886,0.7721,abundance,61.64000000000001
W4_07_2021,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2021,0.25,0.4167,0.6667,presence,75
W4_07_2021,W4_07,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,4,2021,0.4005,0.3616,0.7621,abundance,59.94999999999999
W4_08_2018,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2018,0.5429,0.4,0.9429,presence,45.709999999999994
W4_08_2018,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2018,0.5655,0.3959,0.9614,abundance,43.45
W4_08_2019,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2019,0.1875,0.3542,0.5417,presence,81.25
W4_08_2019,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2019,0.4009,0.4707,0.8716,abundance,59.91
W4_08_2020,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2020,0.1481,0.4074,0.5556,presence,85.19
W4_08_2020,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2020,0.3543,0.3715,0.7258,abundance,64.57
W4_08_2021,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2021,0.2955,0.3864,0.6818,presence,70.45
W4_08_2021,W4_08,4,1288474,4883906,314,4,north,water,25,15,dry_grassland,8,2021,0.3854,0.3438,0.7292,abundance,61.46
W4_09_2018,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2018,0.4286,0.2857,0.7143,presence,57.14
W4_09_2018,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2018,0.7224,0.2015,0.924,abundance,27.759999999999994
W4_09_2019,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2019,0.1633,0.3469,0.5102,presence,83.67
W4_09_2019,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2019,0.4133,0.3523,0.7655,abundance,58.67
W4_09_2020,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2020,0.1186,0.4407,0.5593,presence,88.14
W4_09_2020,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2020,0.453,0.3003,0.7533,abundance,54.699999999999996
W4_09_2021,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2021,0.2045,0.2955,0.5,presence,79.55
W4_09_2021,W4_09,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,4,2021,0.4149,0.3538,0.7687,abundance,58.51
W4_10_2018,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2018,0.4211,0.3684,0.7895,presence,57.89
W4_10_2018,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2018,0.7259,0.2444,0.9704,abundance,27.41
W4_10_2019,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2019,0.1702,0.3191,0.4894,presence,82.98
W4_10_2019,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2019,0.4549,0.356,0.811,abundance,54.50999999999999
W4_10_2020,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2020,0.0702,0.3684,0.4386,presence,92.97999999999999
W4_10_2020,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2020,0.4168,0.2964,0.7132,abundance,58.31999999999999
W4_10_2021,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2021,0.2041,0.3878,0.5918,presence,79.59
W4_10_2021,W4_10,4,1288474,4883906,314,4,north,water,50,15,hay_meadow,8,2021,0.4125,0.3285,0.7409,abundance,58.75
W4_11_2018,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2018,0.4054,0.3243,0.7297,presence,59.46
W4_11_2018,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2018,0.7285,0.19,0.9185,abundance,27.149999999999995
W4_11_2019,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2019,0.18,0.38,0.56,presence,82
W4_11_2019,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2019,0.4347,0.4446,0.8792,abundance,56.53
W4_11_2020,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2020,0.1429,0.3265,0.4694,presence,85.71
W4_11_2020,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2020,0.4267,0.3796,0.8063,abundance,57.32999999999999
W4_11_2021,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2021,0.1731,0.4038,0.5769,presence,82.69
W4_11_2021,W4_11,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,4,2021,0.3557,0.2476,0.6033,abundance,64.42999999999999
W4_12_2018,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2018,0.3947,0.3421,0.7368,presence,60.529999999999994
W4_12_2018,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2018,0.78,0.18,0.96,abundance,21.999999999999996
W4_12_2019,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2019,0.125,0.4107,0.5357,presence,87.5
W4_12_2019,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2019,0.4608,0.3649,0.8258,abundance,53.92
W4_12_2020,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2020,0.1837,0.3673,0.551,presence,81.63
W4_12_2020,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2020,0.3979,0.3283,0.7262,abundance,60.21000000000001
W4_12_2021,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2021,0.1538,0.3846,0.5385,presence,84.62
W4_12_2021,W4_12,4,1288474,4883906,314,4,north,water,50,15,dry_grassland,8,2021,0.4692,0.3703,0.8396,abundance,53.07999999999999
W4_13_2018,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2018,0.6667,0.1852,0.8519,presence,33.330000000000005
W4_13_2018,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2018,0.5841,0.4041,0.9882,abundance,41.59
W4_13_2019,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2019,0.2391,0.3696,0.6087,presence,76.09
W4_13_2019,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2019,0.5107,0.4088,0.9196,abundance,48.92999999999999
W4_13_2020,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2020,0.22,0.42,0.64,presence,78
W4_13_2020,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2020,0.4511,0.4779,0.929,abundance,54.88999999999999
W4_13_2021,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2021,0.4,0.4,0.8,presence,60
W4_13_2021,W4_13,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,8,2021,0.5166,0.4116,0.9282,abundance,48.34
W4_14_2018,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2018,0.7143,0.2857,1,presence,28.569999999999997
W4_14_2018,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2018,0.5848,0.4152,1,abundance,41.52
W4_14_2019,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2019,0.1837,0.3673,0.551,presence,81.63
W4_14_2019,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2019,0.4201,0.336,0.7561,abundance,57.99000000000001
W4_14_2020,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2020,0.14,0.34,0.48,presence,86
W4_14_2020,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2020,0.3623,0.3697,0.732,abundance,63.769999999999996
W4_14_2021,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2021,0.3947,0.3421,0.7368,presence,60.529999999999994
W4_14_2021,W4_14,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,8,2021,0.5141,0.3842,0.8983,abundance,48.59
W4_15_2018,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2018,0.6207,0.2414,0.8621,presence,37.93
W4_15_2018,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2018,0.6188,0.3688,0.9875,abundance,38.12
W4_15_2019,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2019,0.2917,0.4583,0.75,presence,70.83
W4_15_2019,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2019,0.4798,0.416,0.8957,abundance,52.019999999999996
W4_15_2020,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2020,0.1731,0.4038,0.5769,presence,82.69
W4_15_2020,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2020,0.446,0.423,0.8691,abundance,55.400000000000006
W4_15_2021,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2021,0.3111,0.4222,0.7333,presence,68.89
W4_15_2021,W4_15,4,1288474,4883906,314,4,north,water,0,30,hay_meadow,4,2021,0.5093,0.4104,0.9198,abundance,49.07
W4_16_2018,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2018,0.5,0.25,0.75,presence,50
W4_16_2018,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2018,0.6222,0.3532,0.9754,abundance,37.78
W4_16_2019,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2019,0.1961,0.4118,0.6078,presence,80.39
W4_16_2019,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2019,0.4663,0.4271,0.8934,abundance,53.370000000000005
W4_16_2020,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2020,0.2075,0.4528,0.6604,presence,79.25
W4_16_2020,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2020,0.4464,0.3664,0.8129,abundance,55.36
W4_16_2021,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2021,0.2391,0.3696,0.6087,presence,76.09
W4_16_2021,W4_16,4,1288474,4883906,314,4,north,water,0,30,dry_grassland,4,2021,0.4054,0.3636,0.769,abundance,59.46
W4_17_2018,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2018,0.5455,0.3333,0.8788,presence,45.45
W4_17_2018,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2018,0.6307,0.3235,0.9542,abundance,36.92999999999999
W4_17_2019,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2019,0.25,0.3409,0.5909,presence,75
W4_17_2019,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2019,0.4196,0.4392,0.8588,abundance,58.040000000000006
W4_17_2020,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2020,0.1373,0.3529,0.4902,presence,86.27
W4_17_2020,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2020,0.402,0.3995,0.8015,abundance,59.8
W4_17_2021,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2021,0.2391,0.3696,0.6087,presence,76.09
W4_17_2021,W4_17,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,8,2021,0.3418,0.3214,0.6633,abundance,65.82000000000001
W4_18_2018,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2018,0.3947,0.3421,0.7368,presence,60.529999999999994
W4_18_2018,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2018,0.694,0.2705,0.9644,abundance,30.600000000000005
W4_18_2019,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2019,0.1538,0.3846,0.5385,presence,84.62
W4_18_2019,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2019,0.4334,0.3553,0.7887,abundance,56.66
W4_18_2020,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2020,0.2222,0.3333,0.5556,presence,77.78
W4_18_2020,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2020,0.4571,0.4182,0.8753,abundance,54.28999999999999
W4_18_2021,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2021,0.2857,0.3333,0.619,presence,71.42999999999999
W4_18_2021,W4_18,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,4,2021,0.4355,0.3911,0.8266,abundance,56.45
W4_19_2018,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2018,0.4571,0.3143,0.7714,presence,54.28999999999999
W4_19_2018,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2018,0.7438,0.1812,0.925,abundance,25.619999999999997
W4_19_2019,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2019,0.1731,0.4038,0.5769,presence,82.69
W4_19_2019,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2019,0.5029,0.3534,0.8563,abundance,49.71
W4_19_2020,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2020,0.25,0.3409,0.5909,presence,75
W4_19_2020,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2020,0.5041,0.4142,0.9183,abundance,49.59
W4_19_2021,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2021,0.1667,0.3333,0.5,presence,83.33
W4_19_2021,W4_19,4,1288474,4883906,314,4,north,water,25,30,hay_meadow,8,2021,0.4508,0.3335,0.7844,abundance,54.92
W4_20_2018,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2018,0.3846,0.359,0.7436,presence,61.53999999999999
W4_20_2018,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2018,0.647,0.2435,0.8905,abundance,35.3
W4_20_2019,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2019,0.18,0.38,0.56,presence,82
W4_20_2019,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2019,0.4179,0.4517,0.8696,abundance,58.21000000000001
W4_20_2020,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2020,0.2609,0.3913,0.6522,presence,73.91
W4_20_2020,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2020,0.4878,0.4239,0.9117,abundance,51.22
W4_20_2021,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2021,0.3333,0.381,0.7143,presence,66.67
W4_20_2021,W4_20,4,1288474,4883906,314,4,north,water,25,30,dry_grassland,4,2021,0.4287,0.3843,0.8131,abundance,57.129999999999995
W4_21_2018,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2018,0.35,0.35,0.7,presence,65
W4_21_2018,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2018,0.805,0.1452,0.9502,abundance,19.499999999999996
W4_21_2019,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2019,0.2128,0.3617,0.5745,presence,78.72
W4_21_2019,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2019,0.4898,0.3599,0.8497,abundance,51.019999999999996
W4_21_2020,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2020,0.2667,0.3778,0.6444,presence,73.33000000000001
W4_21_2020,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2020,0.521,0.3683,0.8893,abundance,47.9
W4_21_2021,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2021,0.2041,0.3878,0.5918,presence,79.59
W4_21_2021,W4_21,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,4,2021,0.3933,0.357,0.7503,abundance,60.67
W4_22_2018,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2018,0.3077,0.2821,0.5897,presence,69.23
W4_22_2018,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2018,0.8238,0.0617,0.8855,abundance,17.62
W4_22_2019,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2019,0.2041,0.3878,0.5918,presence,79.59
W4_22_2019,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2019,0.4655,0.3259,0.7915,abundance,53.449999999999996
W4_22_2020,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2020,0.14,0.34,0.48,presence,86
W4_22_2020,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2020,0.4816,0.3155,0.7971,abundance,51.839999999999996
W4_22_2021,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2021,0.2553,0.4043,0.6596,presence,74.47
W4_22_2021,W4_22,4,1288474,4883906,314,4,north,water,50,30,hay_meadow,8,2021,0.4652,0.332,0.7972,abundance,53.48
W4_23_2018,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2018,0.4706,0.2941,0.7647,presence,52.94
W4_23_2018,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2018,0.9159,0.0467,0.9626,abundance,8.409999999999995
W4_23_2019,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2019,0.2037,0.463,0.6667,presence,79.63
W4_23_2019,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2019,0.4614,0.4032,0.8646,abundance,53.86
W4_23_2020,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2020,0.1455,0.4182,0.5636,presence,85.45
W4_23_2020,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2020,0.3808,0.4216,0.8024,abundance,61.919999999999995
W4_23_2021,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2021,0.1455,0.4182,0.5636,presence,85.45
W4_23_2021,W4_23,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,8,2021,0.3692,0.3741,0.7433,abundance,63.080000000000005
W4_24_2018,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2018,0.6552,0.2759,0.931,presence,34.48
W4_24_2018,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2018,0.8739,0.0721,0.9459,abundance,12.61
W4_24_2019,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2019,0.1569,0.3725,0.5294,presence,84.31
W4_24_2019,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2019,0.4232,0.4356,0.8588,abundance,57.68
W4_24_2020,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2020,0.1224,0.3061,0.4286,presence,87.76
W4_24_2020,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2020,0.4702,0.356,0.8262,abundance,52.980000000000004
W4_24_2021,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2021,0.1837,0.3673,0.551,presence,81.63
W4_24_2021,W4_24,4,1288474,4883906,314,4,north,water,50,30,dry_grassland,4,2021,0.3979,0.334,0.7319,abundance,60.21000000000001
W5_01_2018,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2018,0.3947,0.3421,0.7368,presence,60.529999999999994
W5_01_2018,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2018,0.5688,0.3676,0.9363,abundance,43.120000000000005
W5_01_2019,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2019,0.1346,0.3654,0.5,presence,86.53999999999999
W5_01_2019,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2019,0.4621,0.4443,0.9064,abundance,53.790000000000006
W5_01_2020,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2020,0.1481,0.4074,0.5556,presence,85.19
W5_01_2020,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2020,0.3985,0.4035,0.802,abundance,60.14999999999999
W5_01_2021,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2021,0.1695,0.4915,0.661,presence,83.05
W5_01_2021,W5_01,5,1288828,4883968,314,4,north,water,0,15,dry_grassland,8,2021,0.401,0.3512,0.7522,abundance,59.9
W5_02_2018,W5_02,5,1288828,4883968,314,4,north,water,0,15,hay_meadow,4,2018,0.3095,0.3571,0.6667,presence,69.05
W5_02_2018,W5_02,5,1288828,4883968,314,4,north,water,0,15,hay_meadow,4,2018,0.6046,0.2974,0.902,abundance,39.54
